league,id,team,code,city,stadium,coach,owner,established,logo
NCAAF,36,Rice Owls,,,,,,,https://media.api-sports.io/american-football/teams/36.png
NCAAF,39,Western Kentucky,,,,,,,https://media.api-sports.io/american-football/teams/39.png
NCAAF,40,Austin Peay,,,,,,,https://media.api-sports.io/american-football/teams/40.png
NCAAF,41,Northwestern,,,,,,,https://media.api-sports.io/american-football/teams/41.png
NCAAF,42,Nebraska,,,,,,,https://media.api-sports.io/american-football/teams/42.png
NCAAF,43,UNLV,,,,,,,https://media.api-sports.io/american-football/teams/43.png
NCAAF,44,Idaho State,,,,,,,https://media.api-sports.io/american-football/teams/44.png
NCAAF,45,Utah State,,,,,,,https://media.api-sports.io/american-football/teams/45.png
NCAAF,46,UConn,,,,,,,https://media.api-sports.io/american-football/teams/46.png
NCAAF,47,Illinois,,,,,,,https://media.api-sports.io/american-football/teams/47.png
NCAAF,48,Wyoming,,,,,,,https://media.api-sports.io/american-football/teams/48.png
NCAAF,49,Florida State,,,,,,,https://media.api-sports.io/american-football/teams/49.png
NCAAF,50,Duquesne,,,,,,,https://media.api-sports.io/american-football/teams/50.png
NCAAF,51,Florida Atlantic,,,,,,,https://media.api-sports.io/american-football/teams/51.png
NCAAF,52,Charlotte,,,,,,,https://media.api-sports.io/american-football/teams/52.png
NCAAF,53,North Carolina,,,,,,,https://media.api-sports.io/american-football/teams/53.png
NCAAF,54,Florida A&M,,,,,,,https://media.api-sports.io/american-football/teams/54.png
NCAAF,55,New Mexico State,,,,,,,https://media.api-sports.io/american-football/teams/55.png
NCAAF,56,Nevada,,,,,,,https://media.api-sports.io/american-football/teams/56.png
NCAAF,57,UTEP,,,,,,,https://media.api-sports.io/american-football/teams/57.png
NCAAF,58,North Texas,,,,,,,https://media.api-sports.io/american-football/teams/58.png
NCAAF,59,Hawai'i,,,,,,,https://media.api-sports.io/american-football/teams/59.png
NCAAF,60,Vanderbilt,,,,,,,https://media.api-sports.io/american-football/teams/60.png
NCAAF,61,Oklahoma State,,,,,,,https://media.api-sports.io/american-football/teams/61.png
NCAAF,62,Central Michigan,,,,,,,https://media.api-sports.io/american-football/teams/62.png
NCAAF,63,Pittsburgh,,,,,,,https://media.api-sports.io/american-football/teams/63.png
NCAAF,64,West Virginia,,,,,,,https://media.api-sports.io/american-football/teams/64.png
NCAAF,65,Wake Forest,,,,,,,https://media.api-sports.io/american-football/teams/65.png
NCAAF,66,VMI,,,,,,,https://media.api-sports.io/american-football/teams/66.png
NCAAF,67,Akron,,,,,,,https://media.api-sports.io/american-football/teams/67.png
NCAAF,69,Tennessee,,,,,,,https://media.api-sports.io/american-football/teams/69.png
NCAAF,70,Ball State,,,,,,,https://media.api-sports.io/american-football/teams/70.png
NCAAF,71,UCF,,,,,,,https://media.api-sports.io/american-football/teams/71.png
NCAAF,72,South Carolina State,,,,,,,https://media.api-sports.io/american-football/teams/72.png
NCAAF,73,Florida International,,,,,,,https://media.api-sports.io/american-football/teams/73.png
NCAAF,74,Bryant,,,,,,,https://media.api-sports.io/american-football/teams/74.png
NCAAF,75,Toledo,,,,,,,https://media.api-sports.io/american-football/teams/75.png
NCAAF,76,Long Island University,,,,,,,https://media.api-sports.io/american-football/teams/76.png
NCAAF,77,Purdue,,,,,,,https://media.api-sports.io/american-football/teams/77.png
NCAAF,78,Penn State,,,,,,,https://media.api-sports.io/american-football/teams/78.png
NCAAF,79,Northern Illinois,,,,,,,https://media.api-sports.io/american-football/teams/79.png
NCAAF,80,Eastern Illinois,,,,,,,https://media.api-sports.io/american-football/teams/80.png
NCAAF,81,UAB,,,,,,,https://media.api-sports.io/american-football/teams/81.png
NCAAF,82,Alabama A&M,,,,,,,https://media.api-sports.io/american-football/teams/82.png
NCAAF,83,Missouri,,,,,,,https://media.api-sports.io/american-football/teams/83.png
NCAAF,84,Louisiana Tech,,,,,,,https://media.api-sports.io/american-football/teams/84.png
NCAAF,85,Minnesota,,,,,,,https://media.api-sports.io/american-football/teams/85.png
NCAAF,86,Arizona State,,,,,,,https://media.api-sports.io/american-football/teams/86.png
NCAAF,87,Northern Arizona,,,,,,,https://media.api-sports.io/american-football/teams/87.png
NCAAF,88,Fresno State,,,,,,,https://media.api-sports.io/american-football/teams/88.png
NCAAF,89,Cal Poly,,,,,,,https://media.api-sports.io/american-football/teams/89.png
NCAAF,90,San José State,,,,,,,https://media.api-sports.io/american-football/teams/90.png
NCAAF,91,Portland State,,,,,,,https://media.api-sports.io/american-football/teams/91.png
NCAAF,92,Michigan State,,,,,,,https://media.api-sports.io/american-football/teams/92.png
NCAAF,93,Western Michigan,,,,,,,https://media.api-sports.io/american-football/teams/93.png
NCAAF,94,Eastern Michigan,,,,,,,https://media.api-sports.io/american-football/teams/94.png
NCAAF,95,Eastern Kentucky,,,,,,,https://media.api-sports.io/american-football/teams/95.png
NCAAF,96,Old Dominion,,,,,,,https://media.api-sports.io/american-football/teams/96.png
NCAAF,97,Virginia Tech,,,,,,,https://media.api-sports.io/american-football/teams/97.png
NCAAF,98,William & Mary,,,,,,,https://media.api-sports.io/american-football/teams/98.png
NCAAF,99,Duke,,,,,,,https://media.api-sports.io/american-football/teams/99.png
NCAAF,100,Temple,,,,,,,https://media.api-sports.io/american-football/teams/100.png
NCAAF,101,Kansas,,,,,,,https://media.api-sports.io/american-football/teams/101.png
NCAAF,102,Tennessee Tech,,,,,,,https://media.api-sports.io/american-football/teams/102.png
NCAAF,103,Indiana,,,,,,,https://media.api-sports.io/american-football/teams/103.png
NCAAF,104,Colorado,,,,,,,https://media.api-sports.io/american-football/teams/104.png
NCAAF,105,TCU,,,,,,,https://media.api-sports.io/american-football/teams/105.png
NCAAF,106,Alabama,,,,,,,https://media.api-sports.io/american-football/teams/106.png
NCAAF,107,Ohio State,,,,,,,https://media.api-sports.io/american-football/teams/107.png
NCAAF,108,Notre Dame,,,,,,,https://media.api-sports.io/american-football/teams/108.png
NCAAF,109,Georgia,,,,,,,https://media.api-sports.io/american-football/teams/109.png
NCAAF,110,Oregon,,,,,,,https://media.api-sports.io/american-football/teams/110.png
NCAAF,111,Texas A&M,,,,,,,https://media.api-sports.io/american-football/teams/111.png
NCAAF,113,Florida,,,,,,,https://media.api-sports.io/american-football/teams/113.png
NCAAF,114,Utah,,,,,,,https://media.api-sports.io/american-football/teams/114.png
NCAAF,115,Michigan,,,,,,,https://media.api-sports.io/american-football/teams/115.png
NCAAF,116,Colorado State,,,,,,,https://media.api-sports.io/american-football/teams/116.png
NCAAF,117,Oklahoma,,,,,,,https://media.api-sports.io/american-football/teams/117.png
NCAAF,118,Baylor,,,,,,,https://media.api-sports.io/american-football/teams/118.png
NCAAF,120,East Carolina,,,,,,,https://media.api-sports.io/american-football/teams/120.png
NCAAF,121,NC State,,,,,,,https://media.api-sports.io/american-football/teams/121.png
NCAAF,122,USC,,,,,,,https://media.api-sports.io/american-football/teams/122.png
NCAAF,123,Miami,,,,,,,https://media.api-sports.io/american-football/teams/123.png
NCAAF,124,Bethune-Cookman,,,,,,,https://media.api-sports.io/american-football/teams/124.png
NCAAF,125,Wisconsin,,,,,,,https://media.api-sports.io/american-football/teams/125.png
NCAAF,126,Illinois State,,,,,,,https://media.api-sports.io/american-football/teams/126.png
NCAAF,127,Arkansas,,,,,,,https://media.api-sports.io/american-football/teams/127.png
NCAAF,128,Cincinnati,,,,,,,https://media.api-sports.io/american-football/teams/128.png
NCAAF,129,Kentucky,,,,,,,https://media.api-sports.io/american-football/teams/129.png
NCAAF,130,Miami (OH),,,,,,,https://media.api-sports.io/american-football/teams/130.png
NCAAF,131,Ole Miss,,,,,,,https://media.api-sports.io/american-football/teams/131.png
NCAAF,132,Troy,,,,,,,https://media.api-sports.io/american-football/teams/132.png
NCAAF,133,UTSA,,,,,,,https://media.api-sports.io/american-football/teams/133.png
NCAAF,134,Houston,,,,,,,https://media.api-sports.io/american-football/teams/134.png
NCAAF,135,South Florida,,,,,,,https://media.api-sports.io/american-football/teams/135.png
NCAAF,136,BYU,,,,,,,https://media.api-sports.io/american-football/teams/136.png
NCAAF,137,Central Connecticut,,,,,,,https://media.api-sports.io/american-football/teams/137.png
NCAAF,138,Iowa,,,,,,,https://media.api-sports.io/american-football/teams/138.png
NCAAF,139,South Dakota State,,,,,,,https://media.api-sports.io/american-football/teams/139.png
NCAAF,140,Maryland,,,,,,,https://media.api-sports.io/american-football/teams/140.png
NCAAF,141,Buffalo State,,,,,,,https://media.api-sports.io/american-football/teams/141.png
NCAAF,142,Boston College,,,,,,,https://media.api-sports.io/american-football/teams/142.png
NCAAF,143,Rutgers,,,,,,,https://media.api-sports.io/american-football/teams/143.png
NCAAF,144,Appalachian State,,,,,,,https://media.api-sports.io/american-football/teams/144.png
NCAAF,145,Navy,,,,,,,https://media.api-sports.io/american-football/teams/145.png
NCAAF,146,Delaware,,,,,,,https://media.api-sports.io/american-football/teams/146.png
NCAAF,147,Virginia,,,,,,,https://media.api-sports.io/american-football/teams/147.png
NCAAF,148,Richmond,,,,,,,https://media.api-sports.io/american-football/teams/148.png
NCAAF,149,Air Force,,,,,,,https://media.api-sports.io/american-football/teams/149.png
NCAAF,150,Northern Iowa,,,,,,,https://media.api-sports.io/american-football/teams/150.png
NCAAF,151,Iowa State,,,,,,,https://media.api-sports.io/american-football/teams/151.png
NCAAF,152,Southeast Missouri State,,,,,,,https://media.api-sports.io/american-football/teams/152.png
NCAAF,153,UCLA,,,,,,,https://media.api-sports.io/american-football/teams/153.png
NCAAF,154,Bowling Green,,,,,,,https://media.api-sports.io/american-football/teams/154.png
NCAAF,155,San Diego State,,,,,,,https://media.api-sports.io/american-football/teams/155.png
NCAAF,156,Arizona,,,,,,,https://media.api-sports.io/american-football/teams/156.png
NCAAF,157,North Dakota,,,,,,,https://media.api-sports.io/american-football/teams/157.png
NCAAF,158,Marshall,,,,,,,https://media.api-sports.io/american-football/teams/158.png
NCAAF,159,Norfolk State,,,,,,,https://media.api-sports.io/american-football/teams/159.png
NCAAF,160,Tulsa,,,,,,,https://media.api-sports.io/american-football/teams/160.png
NCAAF,161,California,,,,,,,https://media.api-sports.io/american-football/teams/161.png
NCAAF,162,UC Davis,,,,,,,https://media.api-sports.io/american-football/teams/162.png
NCAAF,163,South Alabama,,,,,,,https://media.api-sports.io/american-football/teams/163.png
NCAAF,164,Nicholls,,,,,,,https://media.api-sports.io/american-football/teams/164.png
NCAAF,165,Texas State,,,,,,,https://media.api-sports.io/american-football/teams/165.png
NCAAF,166,Georgia Southern,,,,,,,https://media.api-sports.io/american-football/teams/166.png
NCAAF,167,Morgan State,,,,,,,https://media.api-sports.io/american-football/teams/167.png
NCAAF,168,Ohio,,,,,,,https://media.api-sports.io/american-football/teams/168.png
NCAAF,169,James Madison,,,,,,,https://media.api-sports.io/american-football/teams/169.png
NCAAF,170,Middle Tennessee,,,,,,,https://media.api-sports.io/american-football/teams/170.png
NCAAF,171,Auburn,,,,,,,https://media.api-sports.io/american-football/teams/171.png
NCAAF,172,Mercer,,,,,,,https://media.api-sports.io/american-football/teams/172.png
NCAAF,173,Elon,,,,,,,https://media.api-sports.io/american-football/teams/173.png
NCAAF,174,Kansas State,,,,,,,https://media.api-sports.io/american-football/teams/174.png
NCAAF,175,South Dakota,,,,,,,https://media.api-sports.io/american-football/teams/175.png
NCAAF,176,Coastal Carolina,,,,,,,https://media.api-sports.io/american-football/teams/176.png
NCAAF,177,Army,,,,,,,https://media.api-sports.io/american-football/teams/177.png
NCAAF,178,Southern Miss,,,,,,,https://media.api-sports.io/american-football/teams/178.png
NCAAF,179,Liberty,,,,,,,https://media.api-sports.io/american-football/teams/179.png
NCAAF,180,Tulane,,,,,,,https://media.api-sports.io/american-football/teams/180.png
NCAAF,181,UMass,,,,,,,https://media.api-sports.io/american-football/teams/181.png
NCAAF,182,Louisiana,,,,,,,https://media.api-sports.io/american-football/teams/182.png
NCAAF,183,SE Louisiana,,,,,,,https://media.api-sports.io/american-football/teams/183.png
NCAAF,184,Arkansas State,,,,,,,https://media.api-sports.io/american-football/teams/184.png
NCAAF,185,Grambling,,,,,,,https://media.api-sports.io/american-football/teams/185.png
NCAAF,186,Mississippi State,,,,,,,https://media.api-sports.io/american-football/teams/186.png
NCAAF,187,Memphis,,,,,,,https://media.api-sports.io/american-football/teams/187.png
NCAAF,188,South Carolina,,,,,,,https://media.api-sports.io/american-football/teams/188.png
NCAAF,189,Georgia State,,,,,,,https://media.api-sports.io/american-football/teams/189.png
NCAAF,190,SMU,,,,,,,https://media.api-sports.io/american-football/teams/190.png
NCAAF,191,Stanford,,,,,,,https://media.api-sports.io/american-football/teams/191.png
NCAAF,192,Colgate,,,,,,,https://media.api-sports.io/american-football/teams/192.png
NCAAF,193,Texas Tech,,,,,,,https://media.api-sports.io/american-football/teams/193.png
NCAAF,194,Murray State,,,,,,,https://media.api-sports.io/american-football/teams/194.png
NCAAF,195,Texas,,,,,,,https://media.api-sports.io/american-football/teams/195.png
NCAAF,196,UL Monroe,,,,,,,https://media.api-sports.io/american-football/teams/196.png
NCAAF,197,Syracuse,,,,,,,https://media.api-sports.io/american-football/teams/197.png
NCAAF,198,Louisville,,,,,,,https://media.api-sports.io/american-football/teams/198.png
NCAAF,199,New Mexico,,,,,,,https://media.api-sports.io/american-football/teams/199.png
NCAAF,200,Maine,,,,,,,https://media.api-sports.io/american-football/teams/200.png
NCAAF,201,Washington State,,,,,,,https://media.api-sports.io/american-football/teams/201.png
NCAAF,202,Idaho,,,,,,,https://media.api-sports.io/american-football/teams/202.png
NCAAF,203,Oregon State,,,,,,,https://media.api-sports.io/american-football/teams/203.png
NCAAF,204,Boise State,,,,,,,https://media.api-sports.io/american-football/teams/204.png
NCAAF,205,Washington,,,,,,,https://media.api-sports.io/american-football/teams/205.png
NCAAF,206,Kent State,,,,,,,https://media.api-sports.io/american-football/teams/206.png
NCAAF,207,LSU,,,,,,,https://media.api-sports.io/american-football/teams/207.png
NCAAF,208,Georgia Tech,,,,,,,https://media.api-sports.io/american-football/teams/208.png
NCAAF,209,Clemson,,,,,,,https://media.api-sports.io/american-football/teams/209.png
NCAAF,210,Samford,,,,,,,https://media.api-sports.io/american-football/teams/210.png
NCAAF,211,Furman,,,,,,,https://media.api-sports.io/american-football/teams/211.png
NCAAF,212,Southern Utah,,,,,,,https://media.api-sports.io/american-football/teams/212.png
NCAAF,213,Charleston Southern,,,,,,,https://media.api-sports.io/american-football/teams/213.png
NCAAF,214,Central Arkansas,,,,,,,https://media.api-sports.io/american-football/teams/214.png
NCAAF,215,Western Illinois,,,,,,,https://media.api-sports.io/american-football/teams/215.png
NCAAF,216,Lafayette,,,,,,,https://media.api-sports.io/american-football/teams/216.png
NCAAF,217,Kennesaw State,,,,,,,https://media.api-sports.io/american-football/teams/217.png
NCAAF,218,Indiana State,,,,,,,https://media.api-sports.io/american-football/teams/218.png
NCAAF,219,Wagner,,,,,,,https://media.api-sports.io/american-football/teams/219.png
NCAAF,220,Northern Colorado,,,,,,,https://media.api-sports.io/american-football/teams/220.png
NCAAF,221,Alabama State,,,,,,,https://media.api-sports.io/american-football/teams/221.png
NCAAF,222,Incarnate Word,,,,,,,https://media.api-sports.io/american-football/teams/222.png
NCAAF,223,Holy Cross,,,,,,,https://media.api-sports.io/american-football/teams/223.png
NCAAF,224,Robert Morris,,,,,,,https://media.api-sports.io/american-football/teams/224.png
NCAAF,225,Gardner-Webb,,,,,,,https://media.api-sports.io/american-football/teams/225.png
NCAAF,226,Western Carolina,,,,,,,https://media.api-sports.io/american-football/teams/226.png
NCAAF,227,Weber State,,,,,,,https://media.api-sports.io/american-football/teams/227.png
NCAAF,228,Alcorn State,,,,,,,https://media.api-sports.io/american-football/teams/228.png
NCAAF,229,Lamar,,,,,,,https://media.api-sports.io/american-football/teams/229.png
NCAAF,230,Howard,,,,,,,https://media.api-sports.io/american-football/teams/230.png
NCAAF,231,Stephen F. Austin,,,,,,,https://media.api-sports.io/american-football/teams/231.png
NCAAF,232,Southern,,,,,,,https://media.api-sports.io/american-football/teams/232.png
